DEPENDENCIA / ENTIDAD,NOMBRE UC,CLAVE UC,N?MERO DE PROCEDIMIENTO,TIPO DE PROCEDIMIENTO,TIPO CONTRATACI?N,CARACTER,N?MERO DE CONTRATO,REFERENCIA DE LA CONTRATACI?N,FECHA DE SUSCRIPCI?N DE CONTRATO,IMPORTE MN SIN IVA,RAZ?N SOCIAL,URL DEL CONTRATO
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004027,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$1,201,029.30","LABORATORIOS PISA, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004027&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004028,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$1,569,834.90","MEDICAL TOOLS, S.A DE C.V. ",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004028&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004029,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$2,518,995.08",MEDIPREV S DE RL DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004029&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004030,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$22,472,910.92",NADRO S. A. DE C. V. ,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004030&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004031,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$7,586,388.27",REPRESENTACIONES O.P.V. S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004031&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004032,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$461,799.30","SERVICIOS DE DISTRIBUCION ESPECIALIZADA, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004032&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004033,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$242,829.50","SUPLEMENTOS  MEDICO QUIRURGICOS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004033&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004049,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",15/02/2011,"$59,273.75",COMERCIALIZADORA PHARMACEUTICA COMPHARMA S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004049&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-013-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4600004073,"Adquisici?n de los bienes muebles consistentes en: Medicamentos, registrados por la Secretar?a de Salud, requerido para las 44 Farmacias de las Unidades del Sistema de Servicios de Salud de Petr?leos Mexicanos, distribuidas en ocho regiones",01/03/2011,"$52,147.90","EL MERCADO HOSPITALARIO, S.A DE C.V ",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4600004073&p_CveDep=18572&p_CveUni=047&p_NumeroLc=013&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-014-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009050,suministro de gases medicinales y el servicio a domicilio de las terapias correspondientes por el proveedor y bajo la modalidad de un contrato abierto,09/02/2011,"$26,391,423.77","INFRA DEL SUR, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009050&p_CveDep=18572&p_CveUni=047&p_NumeroLc=014&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-014-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009051,suministro de gases medicinales y el servicio a domicilio de las terapias correspondientes por el proveedor y bajo la modalidad de un contrato abierto,09/02/2011,"$71,447,889.38","INFRA, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009051&p_CveDep=18572&p_CveUni=047&p_NumeroLc=014&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-014-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009052,suministro de gases medicinales y el servicio a domicilio de las terapias correspondientes por el proveedor y bajo la modalidad de un contrato abierto,25/02/2011,"$36,899,184.00","AIRGAS COMPANY, S. DE R.L. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009052&p_CveDep=18572&p_CveUni=047&p_NumeroLc=014&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-014-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009083,suministro de gases medicinales y el servicio a domicilio de las terapias correspondientes por el proveedor y bajo la modalidad de un contrato abierto,25/02/2011,"$15,236,672.98","PRAXAIR MêXICO, S.DE R.L. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009083&p_CveDep=18572&p_CveUni=047&p_NumeroLc=014&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-015-10,Licitaci¢n P£blica,Adquisiciones,Nacional,4700009101,Adquisicion de material de curaci?n para las unidades que integran el sistema de servicios de salud de Petr?leos Mexicanos,11/02/2011,"$1,805,008.51","ESPECIALISTAS EN ESTERILIZACI?N Y ENVASE, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009101&p_CveDep=18572&p_CveUni=047&p_NumeroLc=015&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-015-10,Licitaci¢n P£blica,Adquisiciones,Nacional,4700009103,Adquisicion de material de curaci?n para las unidades que integran el sistema de servicios de salud de Petr?leos Mexicanos,11/02/2011,"$803,118.36","GALIA TEXTIL, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009103&p_CveDep=18572&p_CveUni=047&p_NumeroLc=015&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-015-10,Licitaci¢n P£blica,Adquisiciones,Nacional,4700009104,Adquisicion de material de curaci?n para las unidades que integran el sistema de servicios de salud de Petr?leos Mexicanos,11/02/2011,"$114,705.09","HI-TEC MEDICAL, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009104&p_CveDep=18572&p_CveUni=047&p_NumeroLc=015&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-015-10,Licitaci¢n P£blica,Adquisiciones,Nacional,4700009239,Adquisicion de material de curaci?n para las unidades que integran el sistema de servicios de salud de Petr?leos Mexicanos,19/02/2011,"$186,541.18","MICROPROMEX, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009239&p_CveDep=18572&p_CveUni=047&p_NumeroLc=015&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009106,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$188,825.00",DISTRIBUIDORA HECAR S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009106&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009107,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$76,919.61","KENDALL DE MêXICO, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009107&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009108,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$1,041,272.00",SELECCIONES MEDICAS S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009108&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009110,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$20,707.70","DEGASA, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009110&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009111,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$592,154.00",INSTRUMENTACION MEDICA S.A. DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009111&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009113,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$610,389.76","MEDI-MEDICAL, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009113&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-016-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009117,Material de Curaci?n para las Unidades Medicas que Integran el Sistema de Servicios de Salud de Petr?leos Mexicanos para el ejercicio 2010.,23/02/2011,"$739,963.30",TERMOCLIN DIAGNOSTICOS S.A DE C.V.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009117&p_CveDep=18572&p_CveUni=047&p_NumeroLc=016&p_AnioLc=2010&ConSin=1
PETR?LEOS MEXICANOS,Gerencia de Administraci¢n y Finanzas de la Subdirecci¢n de  Servicios MÇdicos,18572047,18572047-017-10,Licitaci¢n P£blica,Adquisiciones,Internacional,4700009043,SOLUCIONES  DE DIALISIS PERITONEAL PARA LAS UNIDADES M?DICAS DEL SISTEMA DE SERVICIOS DE SALUD  DURANTE EL PERIODO 2011 BAJO LA MODALIDAD DE CONTRATO ABIERTO,01/02/2011,"$740,304.60","FRESENIUS MEDICAL CARE DE MEXICO, S.A. DE C.V. ",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=4700009043&p_CveDep=18572&p_CveUni=047&p_NumeroLc=017&p_AnioLc=2010&ConSin=1
PRESIDENCIA DE LA REP?BLICA,Direcci¢n de Adquisiciones,02100002,02100002-012-10,Licitaci¢n P£blica,Adquisiciones,Internacional,LPI0210000201204610,Adquisici?n de bienes de inversi?n,17/01/2011,"$4,852.23","PLASTICOS Y FERTILIZANTES DE MORELOS, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=LPI0210000201204610&p_CveDep=02100&p_CveUni=002&p_NumeroLc=012&p_AnioLc=2010&ConSin=1
PROCURADUR?A AGRARIA,Direcci¢n de Recursos Materiales y Servicios,15105001,15105001-004-11,Licitaci¢n P£blica,Servicios,Nacional,18,"RELATIVA A LA PRESTACI?N DEL SERVICIO DE FOTOCOPIADO 
PARA OFICINAS CENTRALES DE LA PROCURADURIA AGRARIA",30/03/2011,$4.68,CENTRO DE COPIADO COPY-TECNIC,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=18&p_CveDep=15105&p_CveUni=001&p_NumeroLc=004&p_AnioLc=2011&ConSin=1
PROCURADUR?A AGRARIA,Direcci¢n de Recursos Materiales y Servicios,15105001,15105001-005-11,Licitaci¢n P£blica,Adquisiciones,Nacional,24,RELATIVA A LA CONTRATACI?N PLURIANUAL DE ARRENDAMIENTO DE EQUIPO DE COMPUTO PARA LA PROCURADURIA AGRARIA,15/06/2011,"$510,080.00","CONSULTORES Y SOPORTE AMD, SA CV",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=24&p_CveDep=15105&p_CveUni=001&p_NumeroLc=005&p_AnioLc=2011&ConSin=1
PROCURADUR?A AGRARIA,Direcci¢n de Recursos Materiales y Servicios,15105001,15105001-001-11,Licitaci¢n P£blica,Servicios,Nacional,016,"Servicio de telefonia local, larga distancia nacional e internacional, enlace digital, internet, internet CIIA, buzones de correo electronico y servicio de VPN basado en MPLS.",24/02/2011,"$583,322.58","ALESTRA, S. DE R.L. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=016&p_CveDep=15105&p_CveUni=001&p_NumeroLc=001&p_AnioLc=2011&ConSin=1
PROCURADUR?A AGRARIA,Direcci¢n de Recursos Materiales y Servicios,15105001,15105001-002-11,Licitaci¢n P£blica,Servicios,Nacional,17,Servicio de limpieza integral de oficinas centrales y bodega de la Procuraduria Agraria,28/02/2011,"$946,574.03",KRAUCSS LIMP S.C.,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=17&p_CveDep=15105&p_CveUni=001&p_NumeroLc=002&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-001-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/07/11,"SERVICIO DE MENSAJERIA Y PAQUETERIA LOCAL, NACIONAL E INTERNACIONAL",23/05/2011,"$264,000.00",SERVICIOS NACIONALES MUPA S. A. DE C. V. ,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/07/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=001&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-002-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/08/11,"SERVICIO DE ALIMENTOS DE PERSONAS DETENIDAS, SERVIDORES PUBLICOS EN INSTALACIONES Y DERIVADO DE ACTIVIDADES EXTRAORDIONARIAS",22/03/2011,"$370,129.00",CARLOS ALBERTO COURTOIS ZEPEDA,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/08/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=002&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-003-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/09/11,"SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO INTEGRAL Y ADECUACIONES DE LOS INMUEBLES",22/03/2011,"$800,000.00",JAVIER ULISES SOLIS MOLINA,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/09/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=003&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-004-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/10/11,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A UNIDADES CENTRALES DE AIRE ACONDICIONADO, TIPO MINI SPLIT Y DE VENTANA",22/03/2011,"$756,000.00",CARLOS ALBERTO VIDAL RODR?GUEZ,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/10/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=004&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-005-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/11/11,SERVICIO DE VIGILANCIA,22/03/2011,"$1,177,830.00","SERVICIOS INDUSTRIALES E INSTITUCIONALES, S.A. DE C.V.",http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/11/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=005&p_AnioLc=2011&ConSin=1
PROCURADUR?A GENERAL DE LA REP?BLICA,Departamento de Recursos Materiales en Chiapas,00017009,00017009-009-11,Licitaci¢n P£blica,Servicios,Nacional,PGR/CHIS/SERV/15/11,SERVICIO DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO DEL PARQUE VEHICULAR,25/04/2011,"$646,600.00",COMERCIO Y TECNOLOGIA DEL SURESTE SA DE CV,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=PGR/CHIS/SERV/15/11&p_CveDep=00017&p_CveUni=009&p_NumeroLc=009&p_AnioLc=2011&ConSin=1
